image,emotion,text,source,split
"Invincible, Vol. 1.pdf_p0017_panel_4.jpg",neutral,"IT’S A COMMON
MISTAKE, DON’T
WORRY ABOUT
IT.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0034_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0411_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0891_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0627_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0115_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0930_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0447_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0915_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0527_panel_0.jpg",neutral,"WITT SEV ESS og

a rane *",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0326_panel_5.jpg",sadness,"I’VE BEEN SO WORRIED
ABOUT YOU. I HEARD ABOUT
YOUR DAD... AND I’M SO
SORRY THAT HAPPENED...

BUT THEN WHEN YOU

WERE OUT OF SCHOOL
FOR SO LONG...

 
  
 
 
     
 
 
    
  
 
 
    

  

I MISSED YOU
ALOT. MY MOM
AND I WERE OUT

OF TOWN FOR QUITE
A WHILE FOR THE

FUNERAL. MY DAD,
UH... WASN’T

FROM AROUND",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0524_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0018_panel_1.jpg",sadness,"WP sorry ~%
Wy AcouT THAT. ae
P| You Get usep }
| g TOITAFTER f

a y",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0566_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0663_panel_1.jpg",neutral,"I WOULD APPRECIATE
YOU GETTING RID OF THE
TONE, SON. I’M STILL
YOUR FATHER.

ee ~",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0689_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1090_panel_4.jpg",neutral,"— V5 2s , s

‘ . “ _ gai
“A , 7
¢ — ; d \
eX [NY

~ 9
&",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1065_panel_3.jpg",surprise,"1a AA
HERES! WHY
AM TL TRYING TO
DO THIS? SO I
CAN PO WHAT-- ;
GETANORMAL A
JOB LATER? 4",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0619_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0723_panel_8.jpg",surprise,"WHY DID YOU
BRING IT TO
ME, NARK2",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0759_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0354_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0125_panel_4.jpg",neutral,"=
ae pre iP
~ CW nai

——_
Fmt egg egg gag gage nar gg tl
sn eee ene ee eee)
rere ee ee eee eee eens

\y \\
7

SY",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0025_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0134_panel_3.jpg",fear,"OH, LAUGH IT UP, MAN.
IF YOU PREFERRED
MARKUS... YOU'D BE
IN THE SAME BOAT

AS ME.

  
 
 
  
  
 
 
  
 
 
 
 
 
 
 
  
  
 
 

   
   
 
 
 
 
 
 
 
  
 
 
  
 
  
  

IT’S NOT
EVEN THE FACT
THAT PEOPLE
APPARENTLY CAN’T
STANP SAYING MY
FULL NAME THAT
BUGS ME THE

MOST.

THE WORST
PART IS THAT IF

I CORRECT PEOPLE

THEN I’M THE ONE
BEING RUPE... I

MEAN, THERE’S NO
POLITE WAY TO

| TELL SOMEONE

THEY’RE
WRONG.
THEN
HEY THINK
’M SOME
SELF-IMPORTANT
Th JERK BECAUSE

I CARE ABOUT
MY NAME.

 

ISA
LOSE/LOSE
SITUATION
THAT I’M
THROWN INTO
ALL THE

TIME.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0866_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0115_panel_0.jpg",anger,"WHY
WOULP WE SIGN
UP FOR THAT4! IT
POESN’T MAKE
SENSE.

MOST
PEOPLE ON MY
PLANET DON’T EVEN

ACKNOWLEDGE THE i
EXISTENCE OF ALIENS, q
LET ALONE SIGN UP ON Ta
INTERPLANETARY vy
COMMITTEES WITH 4",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0154_panel_0.jpg",fear,"<.. ANP I TOLD HER, :
IFT FIND MY STAPLER | oD
IN HER OFFICE ONE
MORE TIME I'M
GOING TO-->

  
  
  
 

  
   

 
  

CYOU THINK
YOU GOULD GET
AWAY WITH ALITTLE
*“SUPERHEROING”
(YO IN BETWEEN WORDS?

< DAMMIT, JOSEF, YOU
} » SAID YOU WERE

“a. TALING THE DAY",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0090_panel_2.jpg",sadness,"IT’S NOT THE
DEATH OF MY SON",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0007_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0428_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0684_panel_5.jpg",fear,"BUT--MY MEMORIES--
I--I REMEMBER
MAKING THIS BODY, T
REMEMBER WORKING
WITH ANGSTROM LEVY.
BUT MY FACE--IT’S
NOT--I AM THE
CLONE.

 
       
   
     

   

7 MN
L DIDN'T

EVEN EXIST
UNTIL A MOMENT

M4GO--UNTIL YOU
. GAVE ME LIFE.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0362_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0981_panel_9.jpg",neutral,"OG . :
fn Ld
rT
4
.
La
7 .
,
f rg
<«",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0402_panel_4.jpg",neutral,"EXPECT US
TO DOZ",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0869_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0082_panel_0.jpg",fear,", DETER TRIALS
SET FORTH BY THE
LORPS, THE FATHER
ANP UNCLE WERE PUT
TO DEATH AND BURIED
UNDER THE ARENA. THE
FATHER’S HEAP WAS
SEVERE AND PLACEP
INA TREE AS A
WARNING TO

S OTHERS.

i

 

SS

=a
\ IR

ir

     

    

To

i

| tt",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0274_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0785_panel_2.jpg",anger,"NO, YOUR LITTLE FAMILY
IS VERY SAFE--AS LONG
AS I DON’T DETERMINE
THAT THE ONLY WAY TO
HURT YOU |S TO
HURT THEM.

ULTIMATELY,

L’D LIKE TO KILL
YOU. $0 I’VeE GOT
A PLETHORA OF

YOU--TO
EVENTUALLY
KILL YOU.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0722_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1046_panel_2.jpg",surprise,"THE VILTKUMITES ANP
THESE PEOPLE DON’T
eel ha
A
WE WANT OUT OF NONE OF
THIS DEAL.

HOW MANY
OF THESE PEOPLE
WOULD HAVE DIED
TODAY IF I HADN’ aa
BEEN HERE TO HELP 4
WOULDN'T IT BE NICE IF Pes

YOU GOT THIS HELP
ON A REGULAR WOULDN’T

BASIS? YOUR LIFE BE
EASIER? @.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0573_panel_0.jpg",disgust,Hl,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0739_panel_5.jpg",neutral,"HE TOLD ME ALL
ABOUT THE ADOPTION
OPTIONS AVAILABLE
AND SOMETHING
ABOUT HOLOGRAPHIC
SOMETHING OR
OTHERS TO MASK
HIS SKIN
TONE.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0226_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0386_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0546_panel_3.jpg",fear,"CALM DOWN, I’D
KNOWN WILLIAM FOR
YEARS BEFORE we

EVEN GOT TOGETHER.
BESIDES--HE KIND OF
FIGURED IT OUT, LIKE
YOU SORT OF
DID.

   
     
 
       
   
   

ANYWAY--
YOU WANT Me
TO TAKE YOU
FLYING?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0477_panel_4.jpg",neutral,"4
SecoND! You NEED THIS IS SERIOUS, MARK. \
TO TELL ME WHEN I KNOW YOU’VE PROBABLY
YOU'RE GOING GOT A MONSTER TO FIGHT
TO MOVE IN SO

oF SS NC BH Set
T CAN PE AS IT IS FOR YOU. I’ve
GOT TO GET MY
SLEEP.

7 — |
af ei =
SON Lee V
’ ROR S, PoLT7",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0938_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0546_panel_2.jpg",neutral,"YOU TOLD
WILLIAM
BEFORE YOU
TOLD ME2/",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0450_panel_2.jpg",neutral,"SEEMS LIKE
HE’S SINCERE.
I SAY GO FOR

IT. YOU ARE

INVINCIBLE.

WHAT COULD

GO WRONG?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0944_panel_0.jpg",neutral,"I’M GOING TO
IGNORE THE
“PHASERS”
COMMENT.

WHAT’S A

“PHASER?” |",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0071_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0564_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0687_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0422_panel_6.jpg",fear,"YOU'LL De CUISIVE
THE SHUTTLE THE WHOL
TIME. I DON’T EVEN WAN
THE ASTRONAUTS TO
KNOW YOU’RE THERE
UNLESS THERE'S AN
EMERGENCY. _/

 
  
 
  
 
 
 
 
    
 
 
 
 
 
 
  

THE SEC
PART OF THE
IS THAT IT’S A
TEN DAY MISS!
YOU COULD Be

LONG AS TWO
EIGHT DAYS AL
BE THE TRIV
AND BACK. S<
Be GONE F
WHILE",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0354_panel_3.jpg",anger,"YOU MUST
SAVE THE
QUEEN! SHE’LL
Be KILLED!",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0413_panel_1.jpg",neutral,"SORRY
EXCUSE TI’MLATE--
Me. , WH

1 |

ry ay
A aa APR

v Wave hot
™ 0 pts
ye Ae Vi epee V1 re ann

# 2
CS ; ’ yo 7 7
. Ned —— —_ ~

wm lead ri
ee, ae

i
are

a
—————
td",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0938_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0789_panel_1.jpg",anger,"JUST LET THEM

GO. LET THEM GO AND
I’LL LET YOU TRY TO HURT
Me. I’LL SURRENPER,
JUST TAKE US SOMEWHERE",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0474_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0824_panel_3.jpg",fear,"WE DON’T KNOW
THAT FOR SURE. THE
ALIEN YOUR EX MATED
ITH CAME FROM A RACE
ITH EXTREMELY SHORT
& SPANS. THEY LCARNEP

 
 
   
 
  

PART OF MY JOB IS TO
CREATE AN ACCELERATED
LEARNING PROGRAM FOR
HIM, SOMETHING THAT WILL
_,, JHISLITNE  Wompcnisate Cor HIS",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0577_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0069_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0294_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0710_panel_6.jpg",anger,"BY ALL ACCOUNTS,
YOU HAVE PROVEN

   
  
       
 

YOURSELE A WORTHY WE ARE
MEMBER OF THE AWARE THAT
VILTRUMITE YOUR RETALIATION
EMPIRE. AGAINST Us was pue
O YOUR FATHER. YOU
YOU ARE TO WILL HAVE ONE

   

BE THE TEMPORARILY
DESIGNATED VILTRUMITE HONPREP Vers
AGENT OF EARTH. YOU

      
     
     
     
     
     
   
 

WILL TAKE YOUR FATHER’S IN ORDER. iF YOU DO
PLACE AND PREPARE NOT COMPLETE
FOR OUR EVENTUAL THIS TASK, YOU
— TAKEOVER OF THAT WILL BE DETAINED
PLANET. AND EXECUTEP
UPON OUR

 
 

a ARRIVAL.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0750_panel_8.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0545_panel_1.jpg",disgust,"IT’S NOT THAT BAD--
THERE ARE ENTIRE
WEEKS THAT GO BY
WITHOUT ME
GETTING CALLED
TO DO ANY-
THING.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0090_panel_3.jpg",anger,"VEVIKUGHUN OF MT
LIFE THAT HAS ME i
SEEKING REVENGE. |

   
 
  
 
 
 
 
 
 
   
   
    

   
 

IT’S THE
DOMINO EFFECT
OF PAIN AND SORROW
THAT THESE MONSTERS
CREATE. CHILDREN THAT
SPEND TOO MUCH TIME AT THE
MALL... ATTEND PARTIES...
CONSUME ALCOHOL... AND
PLAY SPORTS, WHEN
THEY SHOULD BE
STUDYING, AND DOING
HOMEWORK. |",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0507_panel_2.jpg",fear,"THOUGH. Tw’
MAKE SURE YOU'RE
PUT IN AN EXTREMELY
WELL LIT CELL, YOU
PSYCHO.

 

rs ‘iP

   

Th
on

  

ore

fy

   

oe

os
Lat

ET

Le
rn
|

 

or
TP

HI

 

ome",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0191_panel_6.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0397_panel_6.jpg",neutral,"MAYBE WE
SHOULP STAY
IPE.

OUTS",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0428_panel_7.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0781_panel_0.jpg",anger,"I HAD A GIFT--1I WAS JUST
TRYING TO IMPROVE IT. I WAS
JUST COPYING THE MEMORIES
FROM MY COUNTERPARTS FROM |
OTHER REALITIES. YOU HAP TO {|
HALT THAT PROCESS--YOU 4
CAUSED THE MACHINE
TO OVERLOAP--

TO EXPLODE!",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0141_panel_5.jpg",neutral,"PUPE... WHY DION’ T
YOU TELL ME YOU HAP
SUPERPOWERS?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0732_panel_2.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0430_panel_5.jpg",neutral,"GET IT
TOGETHER,
MAN. YOU KNOW
WE'RE ALL
ALONE UP

GUYS--IT’S
JUST
THAT--",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0176_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0879_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1017_panel_6.jpg",neutral,"NICE
© MEETING
YOU, MISTER",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0739_panel_0.jpg",neutral,"SPEAKING OF
HIM. DOES
HE HAVE A
NAME?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0102_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0961_panel_0.jpg",joy,"Y THIS ISN’T le
| HAPPENING! WADDENING!!",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0143_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0874_panel_9.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0625_panel_4.jpg",surprise,"I DON'T
W--THAT’S

  
   

$0 THAT’S
IT? MY BOYFRIEND
-LLS ME HE’S GOING

9 SPACE AND DOESN’T
NOW HOW LONG He’S
ING TO BE GONE AND
’M JUST SUPPOSED
TO ACCEPT IT?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0658_panel_0.jpg",surprise,"HAVE THE YW I FEED
ILITY TO RE= THE ENE
APE WORLDS OF YO
MY IMAGE! T UNIVER
N REWRITE

2EALITY ON

AWHIM!",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0408_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0674_panel_2.jpg",fear,"YOU’RE--
PROT rECTING
THESE TWO..
WHY 2 NOLAN

COULON’T HAVE...

THAT’S JUST--

THERE'S NO
WAY.

  
 
  
 
 
 
    

\m",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1007_panel_0.jpg",anger,"I KNO
IT’S KINDA LATE
BUT IF YOU BOYS
ARE HUNGRY--

I MADE
SANDWICHES. |

 

a
Ww oe el lhe",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0563_panel_3.jpg",neutral,"CONFIRM
YOU REALLY
ENCOUNTERED
EARTH AT ALL.
WHAT DIP THE
VILTRUMITE
STATIONED
THERE LOOK
LIKE?",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0619_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0139_panel_3.jpg",surprise,"IT RIGHT
THERE!",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1112_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p1009_panel_6.jpg",fear,"I’D BE BETTER
OFF HERE--
RAINING OLIVER.
I COULD MOVE
BACK HOME AND
EVERYTHING.

 
  
 
 
    
 
     

  

I DON’T
SEE WHY
NOT.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0239_panel_0.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0422_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0021_panel_1.jpg",disgust,Mf,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0717_panel_5.jpg",neutral,"HE HAP TO COME
BACK, JUST LONG
ENOUGH TO MAKE
Me CARE WHEN
SOMETHING BAD
HAPPENED
TO HIM.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0328_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0294_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0564_panel_3.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0383_panel_4.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0052_panel_2.jpg",neutral,"Al %, | i” VW , eo ul A!
STUPENTS WILL SHOW UP AND
EVERYTHING WILL GO BACK TO
NORMAL, BUT UNTIL THEN
KEEP YOU EYES AND IF ANY OF
EARS OPEN. YOU HAVE ANY
QUESTIONS, I’LL BE
IN MY OFFICE IN ABOUT
FIFTEEN MINUTES AND
MORE THAN LIKELY
FOR THE REST

YOU GAN ALL OF THE DAY.
GO BACK TO CLASS -
NOW. JUST GO ON TO
FOURTH PERIOD FROM
HERE. PEOPLE WHO ARE
ON FIRST LUNCH PERIOD
CAN GO ON TO THE
CAFETERIA. THE BELL WILL
RING IN SEVEN MINUTES,
PLEASE BE WHERE
YOU’RE SUPPOSED TA

BE BY THEN.",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0058_panel_1.jpg",neutral,,auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0583_panel_7.jpg",anger,"NOS! LT WILL NOT
HAVE MY GREATEST
TRIUMPH SULLIED

BY THIS CHILD’S

 
 
 
    

NO! DON’T MOVE!!
THE PROCESS CAN’T
BE INTERRUPTED! IF
YOU STOP IT NOW
THERE’S NO TELLING
: WHAT WILL",auto_ocr_sentiment,val
"Invincible, Vol. 1.pdf_p0762_panel_3.jpg",neutral,"I DON’T KNOW. I’M
TRYING TO NOT THINK
ABOUT IT. I’M TOO
BUSY TRYING TO
CONVINCE MYSELF
THAT THE VILTRUMITES
HAVEN’T EXECUTED
HIM YET... AND THAT
I’M GOING TO
SOMEHOW BE ABLE
TO SAVE HIM.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0042_panel_2.jpg",joy,"Year. UM, IS THEKE ANY WAY
YOU CAN KEEP THIS TO YOURSELF?
YOU NEVER KNOW WHEN ONE OF

YOUR TEAMMATES IS
GOING TO GO CRAZY AND
BECOME THE NEXT BIG
VILLAIN.

      
 
   
   
   
   
   
   
   
   

a
OH, THAT
ONLY HAVVENS
IN COMIC BOOKS.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0915_panel_1.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0223_panel_5.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0767_panel_1.jpg",neutral,"THAT’S RIGHT.
SHAPESMITH.

TELL THE

WORLD
THERE’S A
NEW HERG

IN TOWN.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0824_panel_5.jpg",neutral,"OF THIS SEEMS
UNUSUAL
TO YOU?",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0085_panel_4.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0269_panel_2.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0683_panel_3.jpg",fear,"AFTER HER--I
PEGIPEP TO FOCUS
COMPLETELY ON THE
WORK, PROTECTING
OTHERS BUT NEVER
GETTING TOO
CLOSE.

     
       
   
   
   
     
   
   
   
   

  

I'VE COME
TO REGRET PUSHING
YOU ALL AWAY.
ESPECIALLY NOW THAT
EVERYONE BUT US
IS GONE.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0152_panel_4.jpg",anger,"BELVEDERE,
CONTACT THE
AUTHORITIES. I
LEFT A COUPLE
PERPS ON THE
BURNS TOWER.
I'VE BEEN
CALLED
AWAY.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0264_panel_1.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0741_panel_2.jpg",neutral,"YOUR CE
ORDER TO PROCURE
THAT HELP.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0255_panel_1.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0890_panel_0.jpg",joy,"GREAT--
JUST
GREAT!

 

USED TO THIS

 

BELIEVE I’M
GOING TO HAVE
TO Move AGAIN:",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0077_panel_2.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0997_panel_2.jpg",sadness,"WELL ~--FIFTEEN

ae
VER ONE eps \

PEOPLE PIED AND

WERE INJURED IN
THE WHOLE THING,
50 NO--EVERYONE
IS NOT ALL
RIGHT.

 
     
 
   
   
 
    
   

 
 

BUT THE
GUARDIANS OF
THE GLOBE TOOK
HIM DOWN. YOU
WANT TO HEAR
THE REAL KICKER
OF THE WHOLE
THING?",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0368_panel_2.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0626_panel_6.jpg",neutral,"WILL TAKE SIX
OF YOUR EARTH",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0318_panel_2.jpg",neutral,"tee TD
cy) Tad
8 = ~
5 .
e r ff,
SPS \
HS Qi

 

wae
4] SSX",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p1011_panel_0.jpg",neutral,"UTAH, THE ROCKY MOUNTAIN
BASE OF THE GUARDIANS OF
THE GLOBE.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0470_panel_7.jpg",fear,"YEAH...MY PARENTS AKE
GOING TO FLIP OUT. LI DIDN’T
KNOW HOW TO TELL THEM SO

           
     
  
 

OING I JUST LEFT THEM A NOTE.
V2 THEY NEVER REALLY WERE TOO
, COMFORTABLE WITH ME HAVING

POWERS ANYWAY...THIS
IS GOING TO KILL
THEM.

TRUTH
Be TOLD--

THEY KINDA
Near ais

  
  

!\

aoa OO J""",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0305_panel_0.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0328_panel_2.jpg",joy,"— a _

yw: in f

alE,,_-* a £9)

ae",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0544_panel_10.jpg",anger,"NOPE. I'M OUT SAVING
THE WORLP--FIGHTING
BAP GUYS AND STUFF.
I CAN’T BELIEVE You

THOUGHT I WAS A
DRUG DEALER.",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0875_panel_0.jpg",surprise,"HUH?!
WHA-- 4! 17M
TRYING TO--

HIC--SLEEP
HERE--! }
a",auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0984_panel_3.jpg",neutral,,auto_ocr_sentiment,test
"Invincible, Vol. 1.pdf_p0126_panel_6.jpg",neutral,,auto_ocr_sentiment,test
